model,split,task_id,target_tool,invoked,solved,invocation_without_success,process,response,judge_error,either_uncertain,n_calls,n_gold_calls,target_has_2xx,target_has_non_2xx,target_has_local_error,empty_final,rollout_error,missing_parameter_crash,output_keys_crash,parse_crash,run_source,judge_source
unlearned,T_r,Bible-api::1,getVersions,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,"Open Government, Italy::0",getProvinces,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,"Open Government, Italy::1",getPublicSpending,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Czech National Bank::0,listAvailableCurrencies,True,False,True,No,No,False,False,1,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Czech National Bank::1,getHistoricalExchangeRates,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Lexigram::0,getClinicalConceptDetails,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Lexigram::1,normalizeClinicalData,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Line::0,socialPlugins,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Line::1,getDetails,False,False,False,No,No,False,False,2,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,ZipRecruiter::0,searchJobs,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,ZipRecruiter::1,searchJobs,True,False,True,No,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,APIs.guru::0,searchAPIs,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,APIs.guru::1,searchAPIs,True,False,True,No,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,arXiv::0,search,True,False,True,Yes,No,False,False,2,1,True,False,False,True,Could not parse LLM output: ``,False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,arXiv::1,search,True,False,True,No,No,False,False,1,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Bitbucket::0,createRepository,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Bitbucket::1,createPullRequest,False,False,False,No,No,False,False,7,1,False,False,False,True,"Could not parse LLM output: `I need to use the correct action to subscribe to a repository.
ASSISTANT Action: createRepository.
ASSISTANT Action.
ASSISTANT Action provides a tool-related action.
ASSISTANT action.
ASSISTANT Action.
ASSISTANT Action provides action-specific action-specific action tools.
ASSISTANT tools.
ASSISTANT tools tools tools.
ASSISTANT tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools.
tools tools.
tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools.
Inventant tools.
The tools, tools, tools, tools tools tools tools.

The tools.
The tools tools tools tools tools tools.
The tools, the tools.
Inspect tools.
The tools.
AWS expert.





dreams,`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Wallhaven::0,getPopularWallpapers,True,False,True,No,No,False,False,5,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Wallhaven::1,searchWallpapers,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Freelancer::0,searchFreelancers,True,False,True,No,No,False,False,4,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Freelancer::1,searchFreelancers,True,False,True,No,No,False,False,4,2,True,False,False,True,"Could not parse LLM output: `I have posted a project and now need to find proposals from freelancers with the skills and budget.
ASSISTANT Action: searchFreelancer with the searchFreelancer with the searchFreelancer with the searchFreelancer with the searchFreelancer with the searchFreelancer with searchFreelancer with searchFreelancer with the searchFreelancer with questions with questions.
ASSISTANTS tools tools.
ASSISTAN tools tools tools tools tools tools tools tools tools tools
ASSISTAN tools
assistants and tools expert.
assistants with tools tools tools-specific tools, tools, tools.
ASSISTants.
assistants.
assistants.
assistants.
assistants.
assistants.
assistants.
assistants.
assistants.`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Vadivelu HTTP Codes::0,getHttpCode,True,False,True,Uncertain,Uncertain,False,True,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Vadivelu HTTP Codes::1,getHttpCode,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Micro DB::0,deleteData,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Micro DB::1,insertData,True,False,True,No,No,False,False,2,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Phone Specification::0,searchPhones,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Phone Specification::1,searchPhones,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Mono::0,listBanks,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Mono::1,getTransactionHistory,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,PostalPinCode::0,searchByState,True,True,False,Yes,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,PostalPinCode::1,searchByState,True,False,True,No,No,False,False,2,4,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,"Open Government, Switzerland::0",getWeatherForecast,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,"Open Government, Switzerland::1",getCrimeStatistics,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Tokopedia::0,trackOrder,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Tokopedia::1,searchProducts,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Blockchain::0,getDetails,False,False,False,No,No,False,False,3,3,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Blockchain::1,createWallet,True,False,True,No,No,False,False,8,5,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,openFDA::0,searchRecalls,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,openFDA::1,getRecallById,False,False,False,No,No,False,False,1,1,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,NetworkCalc::0,generatePassword,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,NetworkCalc::1,binaryToDecimal,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Namedays Calendar::0,listCountries,False,False,False,No,No,False,False,3,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Namedays Calendar::1,getAllNamedaysByCountry,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Alpha Vantage::0,getForexData,True,False,True,No,No,False,False,2,5,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Alpha Vantage::1,getCryptoData,True,False,True,Yes,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Open Page Rank::0,getPageRank,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Open Page Rank::1,searchWebsite,True,False,True,No,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,WeatherAPI::0,getCurrentWeather,True,False,True,No,No,False,False,4,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,WeatherAPI::1,getCurrentWeather,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Danbooru Anime::0,getWork,True,False,True,No,Yes,False,False,1,4,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Danbooru Anime::1,searchArtists,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
unlearned,T_r,Dogs::0,getDetails,False,False,False,No,No,False,False,7,2,False,False,False,True,"Could not parse LLM output: `
Theant
Theant of theantistantistant.
Theant.`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_r/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_r_luna.json
